Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1667925530720,0,3,0,0.011424,1,0,5.16667,15.2571,35,0,0.4432,10,0,23.0042,31,0,18,1
1667925530970,6.57419,465,0,1.07459,133,0,5,15.3254,126,0,1.66362,36,0,22.8861,31,3719,2322,1
1667925531220,6.14286,7,0,0.002208,2,0,5.16667,0,0,0,0,0,0,0,0,6,6,0
1667925531470,7.86957,46,0,0.08208,13,0,5.66667,15.3051,59,0,0.77248,17,0,22.4128,31,118,135,1
1667925531720,5.35714,14,0,0.003904,4,0,5.66667,13.2857,7,0,0.1,2,0,28.2155,31,12,12,1
1667925531970,0,0,0,0,0,0,5.85714,0,0,0,0,0,0,0,0,0,0,0
1667925532220,7.8209,67,14746,0.121344,12,0,5.33333,15,4,0,0.1,1,0,25.1409,31,1000,360,1
1667925532470,9.15543,875,2769,2.69446,250,0,5.66667,15.4881,84,0,1.12637,24,0,21.7516,31,12441,4500,1
1667925532720,8.25926,270,31959,0.672128,76,0,5.16667,15.6875,112,0,1.56416,32,0,21.5618,31,3055,1248,1
1667925532970,8.05143,875,68098,2.45024,250,0,5.42857,15.6239,117,0,1.63235,33,0,21.3841,31,12500,4500,1
1667925533220,9.76143,700,0,2.2896,208,0,5.66667,13.8333,30,0,0.127008,9,0,25.9568,31,9475,3507,1
1667925533470,6.48352,91,0,0.18016,26,0,5.66667,15.4815,81,0,1.14061,23,0,21.6083,31,685,402,1
1667925533720,9.17647,187,0,0.36896,54,0,5.83333,15.3472,72,0,0.953728,21,0,22.0307,31,1096,579,1
1667925533970,9.97248,218,0,0.688992,62,0,5.71429,15.1111,27,0,0.21344,8,0,24.3309,31,2203,1059,1
1667925534220,8.4375,32,0,0.056224,9,0,5.66667,14.4286,7,0,0.1,2,0,26.8941,31,65,90,1
1667925534470,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0
1667925534720,0,0,0,0,0,0,5.66667,0,0,0,0,0,0,0,0,0,0,0
1667925534970,0,0,0,0,0,0,5.57143,0,0,0,0,0,0,0,0,0,0,0
1667925535220,0,0,0,0,0,0,5.83333,0,0,0,0,0,0,0,0,0,0,0
1667925535470,0,0,0,0,0,0,5.83333,0,0,0,0,0,0,0,0,0,0,0
